英語第二28,教科書,『Science』で読む科学の世界　南雲堂　ISBN: 4-523-17698-5
英語第二29,教科書,English for Science and Technology Students; Developing Skills for Scientific Communication
英語第二29,教科書,4技能を伸ばす理工系学生のための基礎英語（朝日出版社）
英語第二40,教科書,On Board for More World Adventures (Kinseido)
英語第二40,教科書,(続・DVDで学ぶ世界の文化と英語)　（金星堂）
英語第四再1,教科書,OCW-iで資料を配布する。
英語第五7-LS,教科書,"Ellen Kisslinger (2017) Contemporary Topics 2: 21st Century Skills for Academic Success (Fourth edition), Pearson Education"
英語第五7-LS,教科書,ISBN: 978-0-13-440080-8
英語第五12-RW,教科書,プリント教材
英語第五13-RW,教科書,アメリカ再発見：土屋武久：金星堂
英語第五28-LS,教科書,Broadcast: ABC World News Tonight、『映像で学ぶ ABCワールドニュース』、金星堂、ISBN: 978-4-7647-4073-0
英語第五31-LS,教科書,Timothy Knowles　『British News Update 2』 金星堂、2020、ISBN 978-4-7647-4097-6
英語第五31-LS,教科書,授業には、毎回辞書を持参すること。
英語第五35-RW,教科書,"山科美和子、横山三鶴、沖野泰子 Reading Dynamics---Skills for Academic Success 思考力を高めるためのリーディングスキル　Cengage Learning, ISBN 978-4-86312-287-1"
英語第五44-LS-ADV,教科書,None. Relevant materials to be handed out in class.
英語第六1-LS-ADV,教科書,"Consider the Issues (4th edition), Pearson."
英語第六2-LS-ADV,教科書,Handouts
英語第六5-LS,教科書,"Our Unique Planet, Ian Bowring et al., Seibido, ISBN 978-4791946235."
英語第六7-LS,教科書,"Ellen Kisslinger (2017) Contemporary Topics 2: 21st Century Skills for Academic Success (Fourth edition), Pearson Education "
英語第六7-LS,教科書,ISBN: 978-0-13-440080-8
英語第六9-RW,教科書,A Taste of English:  Food and Fiction
英語第六9-RW,教科書,フィクションに見る食文化（朝日出版社）
英語第六10-RW,教科書,"Pathways Second Edition: Reading, Writing, and Critical Thinking, 3A, National Geographic Learning"
英語第六15-LS,教科書,"Consider the Issues (4th edition), Pearson."
英語第六16-LS,教科書,Handouts
英語第六18-LS,教科書,"Our Unique Planet, Ian Bowring et al., Seibido, ISBN 978-4791946235."
英語第六19-LS,教科書,"Ellen Kisslinger (2017) Contemporary Topics 2: 21st Century Skills for Academic Success (Fourth edition), Pearson Education "
英語第六19-LS,教科書,ISBN: 978-0-13-440080-8
英語第六24-RW,教科書,Exploring the Globe through the Times and the Guardian (Tsurumi Shoten)
英語第六25-LS-ADV,教科書,"Consider the Issues (4th edition), Pearson."
英語第六26-LS-ADV,教科書,Handouts
英語第六27-LS,教科書,None. Relevant materials to be handed out in class.
英語第六28-LS,教科書,Broadcast: ABC World News Tonight、『映像で学ぶ ABCワールドニュース』、金星堂、ISBN: 978-4-7647-4073-0
英語第六30-LS,教科書,British News Update 2  映像で学ぶ イギリス公共放送の最新ニュース2
英語第六30-LS,教科書,Timothy Knowles / 田村真弓 / 田中みんね / 中村美帆子 編著
英語第六30-LS,教科書,"金星堂 ￥2,600 ( 税込 ￥2,860 )"
英語第六30-LS,教科書,ISBN: 978-4-7647-4097-6
英語第六33-LS,教科書,ハンドアウト
英語第六35-RW,教科書,"山科美和子、横山三鶴、沖野泰子 Reading Dynamics---Skills for Academic Success 思考力を高めるためのリーディングスキル　Cengage Learning, ISBN 978-4-86312-287-1"
英語第六37-RW,教科書,How to Replace / Nan'un Do
英語第六37-RW,教科書,Science and Technology Vocabulary
英語第六38-RW,教科書,アメリカ再発見：土屋武久：金星堂
英語第六39-RW,教科書,薬袋善郎編著『名文で養う英語精読力』（研究社、2009年）
英語第六41-RW,教科書,"The Bridges of English Language Across the World: International &amp; Multicultural Perspectives, Book 1 （『世界の多様な英語１』）, 竹下裕子、山岡清二、Patricial Sippel、鈴木卓編著、松柏社。"
英語第六43-LS,教科書,"Consider the Issues (4th edition), Pearson."
英語第六44-LS-ADV,教科書,None. Relevant materials to be handed out in class.
英語第六45-RW,教科書,Inbound/Outbound Japan
英語第六45-RW,教科書,Michael Pronko 著、金星堂
英語第六46-RW,教科書,How to Rephrase / Nan'un Do
英語第六46-RW,教科書,Science and Technology Vocabulary / Nan'un Do
TOEFL対策セミナー（リーディング＆ライティング）第六,教科書,ALL-ROUND PRACTICE FOR THE TOEFL TEST TOEFL『テスト攻略のための総合演習iBt/ITP対応』（南雲堂）
英語スピーキング演習第十,教科書,Handouts
TOEFL対策セミナー（リスニング＆スピーキング）第十,教科書,None. Materials to be provided.
TOEFL対策セミナー（リーディング＆ライティング）第十,教科書,教員が用意する
ロシア語初級２R01,教科書,桑野隆『初級ロシア語２０課』、白水社、２０１６年（２０１２年）。
イタリア語２,教科書,『Italiano più attivo: nuova edizione』白水社、2020年
韓国語２a,教科書,最新チャレンジ! 韓国語（白水社）
フランス語上級１,教科書,『時事フランス語2020年度版』（朝日出版社）
ロシア語セミナー（入門・基礎）１,教科書,講義担当者がプリントを準備する
中国語セミナー（入門・基礎）２,教科書,新概念チヤイニーズ(陳焔他　白帝社)
中国語セミナー（応用・留学）２,教科書,話してみたい中国語スピーキング倶楽部(相原茂他、朝日出版社)
実践型科学技術英語海外研修II,教科書,なし
初級日本語42QC,教科書,"『大地(だいち)　2』   (スリーエーネットワーク)     ISBN-13: 978-4883195077               \2,800　+ tax『大地(だいち)　2 文型(ぶんけい)説明(せつめい)と翻訳(ほんやく)』(」)(英語版(えいごばん)ISBN-13: 978-4883195213 / 中国語版(ちゅうごくごばん) ISBN-13: 978-4883195305/ 韓国語版(かんこくごばん) ISBN-13: 978-4883195312)       \2,100　+ tax"
中級日本語42QA,教科書,中級を学ぼう 日本語の文型と表現５６ 中級前期　第２版(スリーエーネットワーク）
中級日本語42QA,教科書,ISBN： 9784883197880
中級日本語42QB,教科書,中級を学ぼう 日本語の文型と表現５６ 中級前期　第２版(スリーエーネットワーク）
中級日本語42QB,教科書,ISBN： 9784883197880
日本語第二B,教科書,特に指定しない。
日本語第二C,教科書,特に指定しない。
グローバル理工人研修２Ｃa,教科書,N/A
日本語会話初中級22QA,教科書,指定しない。適宜資料を配布する。
日本語会話中級22QA,教科書,特になし　　毎回の授業で必要な資料は配布いたします。
リカレント教育発展研修1B,教科書,特になし
英語第五申告専用,教科書,-
グローバル理工人研修１Ａb,教科書,N/A
グローバル理工人研修１Ａn,教科書,N/A
グローバル理工人研修１Ａo,教科書,N/A
グローバル理工人研修１Ａq,教科書,N/A
グローバル理工人研修１Ａt,教科書,N/A
グローバル理工人研修入門１Ａo,教科書,N/A
グローバル理工人研修入門１Ａq,教科書,N/A
グローバル理工人研修１Ａv,教科書,N/A
グローバル理工人研修２Ｃc,教科書,N/A
中級日本語51QA,教科書,『日本語学習者のための読解厳選テーマ10［中級］』（凡人社）
中級日本語62QA,教科書,『日本語学習者のための読解厳選テーマ10［中級］』（凡人社）
英語第八再3,教科書,『ニュースメディアの英語2020』（朝日出版社）
中国語初級２C07,教科書,『4ステップ大学生初級中国語』　陳焔・戦暁梅・劉岸偉著　白帝社　2020年3月
フランス語初級１F07,教科書,『場面で学ぶフランス語１[三訂版]』（三修社）
フランス語初級２F07,教科書,『場面で学ぶフランス語１[三訂版]』（三修社）
ドイツ語初級２D13,教科書,担当教員が指定するもの
ドイツ語初級２D14,教科書,担当教員が指定するもの
ドイツ語初級２D33,教科書,担当教員が指定するもの
ドイツ語初級２D41,教科書,担当教員が指定するもの
ドイツ語初級２D43,教科書,担当教員が指定するもの
ロシア語初級１R03,教科書,桑野隆『初級ロシア語２０課』、白水社、２０１６年（２０１２年）。事前に入手し、最初の授業に持参すること。
ロシア語初級２R02,教科書,桑野隆『初級ロシア語２０課』、白水社、２０１６年（２０１２年）。
ロシア語初級２R04,教科書,桑野隆『初級ロシア語２０課』、白水社、２０１６年（２０１２年）。
グローバル理工人研修１Ｃa,教科書,N/A
日本語第六GSEP,教科書,特に指定しない。
日本語漢字中級22QA,教科書,オリジナル教材
グローバル理工人研修アドバンスト3A,教科書,N/A
グローバル理工人研修アドバンスト4A,教科書,N/A
グローバル理工人研修１Ｃb,教科書,N/A
日本語漢字中級42QA,教科書,オリジナル教材
ALP発展研修V,教科書,なし。
グローバル理工人研修１A'a,教科書,N/A
英語第八申告専用,教科書,-
PLP研修4B,教科書,特になし
リカレント教育発展研修2-1B,教科書,特になし
英語第九4再履修16B17B学生用,教科書,Power-up Trainer for the TOEFL ITP (Cengage Learning)
韓国語２b,教科書,最新チャレンジ! 韓国語（白水社）
実践型科学技術英語海外研修Ⅰ,教科書,なし
スペイン語初級１S11,教科書,テジョ・マロト (1982) 『スペイン語12課』 白水社. 
スペイン語初級１S11,教科書,二宮哲 (2014) 『スペイン語文法の要点』 朝日出版社.
スペイン語初級２S03,教科書,テジョ・マロト (1982) 『スペイン語12課』 白水社. 
スペイン語初級２S03,教科書,二宮哲 (2014) 『スペイン語文法の要点』 朝日出版社.
スペイン語初級２S06,教科書,テジョ・マロト (1982) 『スペイン語12課』 白水社. 
スペイン語初級２S06,教科書,二宮哲 (2014) 『スペイン語文法の要点』 朝日出版社.
スペイン語初級２S08,教科書,テジョ・マロト (1982) 『スペイン語12課』 白水社. 
スペイン語初級２S08,教科書,二宮哲 (2014) 『スペイン語文法の要点』 朝日出版社.
スペイン語初級２S09,教科書,テジョ・マロト (1982) 『スペイン語12課』 白水社. 
スペイン語初級２S09,教科書,二宮哲 (2014) 『スペイン語文法の要点』 朝日出版社.
スペイン語初級２S10,教科書,テジョ・マロト (1982) 『スペイン語12課』 白水社. 
スペイン語初級２S10,教科書,二宮哲 (2014) 『スペイン語文法の要点』 朝日出版社.
中級日本語82QC,教科書,『日本語学習者のための読解厳選テーマ10［中上級］』（凡人社）
英語第八再5,教科書,『15章版：ニュースメディアの英語2020』（朝日出版社）
